instance,algorithm,randomSeed,epsilon,horizon,REG
i-1.txt,epsilon-greedy,22,0.002,200,72.0
i-1.txt,epsilon-greedy,23,0.002,200,84.0
i-1.txt,epsilon-greedy,24,0.002,200,94.0
i-1.txt,epsilon-greedy,25,0.002,200,85.0
i-1.txt,epsilon-greedy,26,0.002,200,83.0
i-1.txt,epsilon-greedy,27,0.002,200,89.0
i-1.txt,epsilon-greedy,28,0.002,200,57.0
i-1.txt,epsilon-greedy,29,0.002,200,60.0
i-1.txt,epsilon-greedy,30,0.002,200,81.0
i-1.txt,epsilon-greedy,31,0.002,200,81.0
i-1.txt,epsilon-greedy,32,0.002,200,69.0
i-1.txt,epsilon-greedy,33,0.002,200,68.0
i-1.txt,epsilon-greedy,34,0.002,200,54.0
i-1.txt,epsilon-greedy,35,0.002,200,63.0
i-1.txt,epsilon-greedy,36,0.002,200,89.0
i-1.txt,epsilon-greedy,37,0.002,200,86.0
i-1.txt,epsilon-greedy,38,0.002,200,81.0
i-1.txt,epsilon-greedy,39,0.002,200,91.0
i-1.txt,epsilon-greedy,40,0.002,200,83.0
i-1.txt,epsilon-greedy,41,0.002,200,87.0
i-1.txt,epsilon-greedy,42,0.002,200,19.0
i-1.txt,epsilon-greedy,43,0.002,200,82.0
i-1.txt,epsilon-greedy,44,0.002,200,78.0
i-1.txt,epsilon-greedy,45,0.002,200,87.0
i-1.txt,epsilon-greedy,46,0.002,200,73.0
i-1.txt,epsilon-greedy,47,0.002,200,76.0
i-1.txt,epsilon-greedy,48,0.002,200,-1.0
i-1.txt,epsilon-greedy,49,0.002,200,86.0
i-1.txt,epsilon-greedy,0,0.002,800,123.0
i-1.txt,epsilon-greedy,1,0.002,800,340.0
i-1.txt,epsilon-greedy,2,0.002,800,330.0
i-1.txt,epsilon-greedy,3,0.002,800,303.0
i-1.txt,epsilon-greedy,4,0.002,800,152.0
i-1.txt,epsilon-greedy,5,0.002,800,93.0
i-1.txt,epsilon-greedy,6,0.002,800,317.0
i-1.txt,epsilon-greedy,7,0.002,800,58.0
i-1.txt,epsilon-greedy,8,0.002,800,181.0
i-1.txt,epsilon-greedy,9,0.002,800,170.0
i-1.txt,epsilon-greedy,10,0.002,800,341.0
i-1.txt,epsilon-greedy,11,0.002,800,325.0
i-1.txt,epsilon-greedy,12,0.002,800,331.0
i-1.txt,epsilon-greedy,13,0.002,800,332.0
i-1.txt,epsilon-greedy,14,0.002,800,104.0
i-1.txt,epsilon-greedy,15,0.002,800,320.0
i-1.txt,epsilon-greedy,16,0.002,800,305.0
i-1.txt,epsilon-greedy,17,0.002,800,319.0
i-1.txt,epsilon-greedy,18,0.002,800,268.0
i-1.txt,epsilon-greedy,19,0.002,800,317.0
i-1.txt,epsilon-greedy,20,0.002,800,306.0
i-1.txt,epsilon-greedy,21,0.002,800,225.0
i-1.txt,epsilon-greedy,22,0.002,800,316.0
i-1.txt,epsilon-greedy,23,0.002,800,113.0
i-1.txt,epsilon-greedy,24,0.002,800,93.0
i-1.txt,epsilon-greedy,25,0.002,800,199.0
i-1.txt,epsilon-greedy,26,0.002,800,303.0
i-1.txt,epsilon-greedy,27,0.002,800,356.0
i-1.txt,epsilon-greedy,28,0.002,800,66.0
i-1.txt,epsilon-greedy,29,0.002,800,63.0
i-1.txt,epsilon-greedy,30,0.002,800,317.0
i-1.txt,epsilon-greedy,31,0.002,800,321.0
i-1.txt,epsilon-greedy,32,0.002,800,310.0
i-1.txt,epsilon-greedy,33,0.002,800,304.0
i-1.txt,epsilon-greedy,34,0.002,800,68.0
i-1.txt,epsilon-greedy,35,0.002,800,94.0
i-1.txt,epsilon-greedy,36,0.002,800,347.0
i-1.txt,epsilon-greedy,37,0.002,800,329.0
i-1.txt,epsilon-greedy,38,0.002,800,252.0
i-1.txt,epsilon-greedy,39,0.002,800,320.0
i-1.txt,epsilon-greedy,40,0.002,800,315.0
i-1.txt,epsilon-greedy,41,0.002,800,340.0
i-1.txt,epsilon-greedy,42,0.002,800,16.0
i-1.txt,epsilon-greedy,43,0.002,800,142.0
i-1.txt,epsilon-greedy,44,0.002,800,293.0
i-1.txt,epsilon-greedy,45,0.002,800,230.0
i-1.txt,epsilon-greedy,46,0.002,800,203.0
i-1.txt,epsilon-greedy,47,0.002,800,104.0
i-1.txt,epsilon-greedy,48,0.002,800,-2.0
i-1.txt,epsilon-greedy,49,0.002,800,311.0
i-1.txt,epsilon-greedy,0,0.002,3200,132.0
i-1.txt,epsilon-greedy,1,0.002,3200,1283.0
i-1.txt,epsilon-greedy,2,0.002,3200,560.0
i-1.txt,epsilon-greedy,3,0.002,3200,1233.0
i-1.txt,epsilon-greedy,4,0.002,3200,143.0
i-1.txt,epsilon-greedy,5,0.002,3200,132.0
i-1.txt,epsilon-greedy,6,0.002,3200,780.0
i-1.txt,epsilon-greedy,7,0.002,3200,80.0
i-1.txt,epsilon-greedy,8,0.002,3200,192.0
i-1.txt,epsilon-greedy,9,0.002,3200,181.0
i-1.txt,epsilon-greedy,10,0.002,3200,389.0
i-1.txt,epsilon-greedy,11,0.002,3200,1289.0
i-1.txt,epsilon-greedy,12,0.002,3200,565.0
i-1.txt,epsilon-greedy,13,0.002,3200,870.0
i-1.txt,epsilon-greedy,14,0.002,3200,136.0
i-1.txt,epsilon-greedy,15,0.002,3200,1278.0
i-1.txt,epsilon-greedy,16,0.002,3200,1218.0
i-1.txt,epsilon-greedy,17,0.002,3200,479.0
i-1.txt,epsilon-greedy,18,0.002,3200,255.0
i-1.txt,epsilon-greedy,19,0.002,3200,1285.0
i-1.txt,epsilon-greedy,20,0.002,3200,816.0
i-1.txt,epsilon-greedy,21,0.002,3200,275.0
i-1.txt,epsilon-greedy,22,0.002,3200,851.0
i-1.txt,epsilon-greedy,23,0.002,3200,63.0
i-1.txt,epsilon-greedy,24,0.002,3200,111.0
i-1.txt,epsilon-greedy,25,0.002,3200,215.0
i-1.txt,epsilon-greedy,26,0.002,3200,325.0
i-1.txt,epsilon-greedy,27,0.002,3200,543.0
i-1.txt,epsilon-greedy,28,0.002,3200,108.0
i-1.txt,epsilon-greedy,29,0.002,3200,74.0
i-1.txt,epsilon-greedy,30,0.002,3200,714.0
i-1.txt,epsilon-greedy,31,0.002,3200,303.0
i-1.txt,epsilon-greedy,32,0.002,3200,447.0
i-1.txt,epsilon-greedy,33,0.002,3200,1283.0
i-1.txt,epsilon-greedy,34,0.002,3200,65.0
i-1.txt,epsilon-greedy,35,0.002,3200,138.0
i-1.txt,epsilon-greedy,36,0.002,3200,1307.0
i-1.txt,epsilon-greedy,37,0.002,3200,419.0
i-1.txt,epsilon-greedy,38,0.002,3200,263.0
i-1.txt,epsilon-greedy,39,0.002,3200,573.0
i-1.txt,epsilon-greedy,40,0.002,3200,1304.0
i-1.txt,epsilon-greedy,41,0.002,3200,396.0
i-1.txt,epsilon-greedy,42,0.002,3200,-5.0
i-1.txt,epsilon-greedy,43,0.002,3200,140.0
i-1.txt,epsilon-greedy,44,0.002,3200,283.0
i-1.txt,epsilon-greedy,45,0.002,3200,241.0
i-1.txt,epsilon-greedy,46,0.002,3200,167.0
i-1.txt,epsilon-greedy,47,0.002,3200,117.0
i-1.txt,epsilon-greedy,48,0.002,3200,6.0
i-1.txt,epsilon-greedy,49,0.002,3200,1291.0
i-1.txt,epsilon-greedy,0,0.002,12800,33.0
i-1.txt,epsilon-greedy,1,0.002,12800,2275.0
i-1.txt,epsilon-greedy,2,0.002,12800,562.0
i-1.txt,epsilon-greedy,3,0.002,12800,1708.0
i-1.txt,epsilon-greedy,4,0.002,12800,199.0
i-1.txt,epsilon-greedy,5,0.002,12800,97.0
i-1.txt,epsilon-greedy,6,0.002,12800,837.0
i-1.txt,epsilon-greedy,7,0.002,12800,69.0
i-1.txt,epsilon-greedy,8,0.002,12800,121.0
i-1.txt,epsilon-greedy,9,0.002,12800,183.0
i-1.txt,epsilon-greedy,10,0.002,12800,367.0
i-1.txt,epsilon-greedy,11,0.002,12800,2978.0
i-1.txt,epsilon-greedy,12,0.002,12800,518.0
i-1.txt,epsilon-greedy,13,0.002,12800,935.0
i-1.txt,epsilon-greedy,14,0.002,12800,84.0
i-1.txt,epsilon-greedy,15,0.002,12800,1331.0
i-1.txt,epsilon-greedy,16,0.002,12800,2326.0
i-1.txt,epsilon-greedy,17,0.002,12800,436.0
i-1.txt,epsilon-greedy,18,0.002,12800,254.0
i-1.txt,epsilon-greedy,19,0.002,12800,3028.0
i-1.txt,epsilon-greedy,20,0.002,12800,772.0
i-1.txt,epsilon-greedy,21,0.002,12800,266.0
i-1.txt,epsilon-greedy,22,0.002,12800,886.0
i-1.txt,epsilon-greedy,23,0.002,12800,59.0
i-1.txt,epsilon-greedy,24,0.002,12800,102.0
i-1.txt,epsilon-greedy,25,0.002,12800,233.0
i-1.txt,epsilon-greedy,26,0.002,12800,358.0
i-1.txt,epsilon-greedy,27,0.002,12800,527.0
i-1.txt,epsilon-greedy,28,0.002,12800,128.0
i-1.txt,epsilon-greedy,29,0.002,12800,-9.0
i-1.txt,epsilon-greedy,30,0.002,12800,722.0
i-1.txt,epsilon-greedy,31,0.002,12800,265.0
i-1.txt,epsilon-greedy,32,0.002,12800,438.0
i-1.txt,epsilon-greedy,33,0.002,12800,1301.0
i-1.txt,epsilon-greedy,34,0.002,12800,-9.0
i-1.txt,epsilon-greedy,35,0.002,12800,85.0
i-1.txt,epsilon-greedy,36,0.002,12800,2130.0
i-1.txt,epsilon-greedy,37,0.002,12800,383.0
i-1.txt,epsilon-greedy,38,0.002,12800,206.0
i-1.txt,epsilon-greedy,39,0.002,12800,543.0
i-1.txt,epsilon-greedy,40,0.002,12800,1582.0
i-1.txt,epsilon-greedy,41,0.002,12800,427.0
i-1.txt,epsilon-greedy,42,0.002,12800,17.0
i-1.txt,epsilon-greedy,43,0.002,12800,180.0
i-1.txt,epsilon-greedy,44,0.002,12800,272.0
i-1.txt,epsilon-greedy,45,0.002,12800,266.0
i-1.txt,epsilon-greedy,46,0.002,12800,113.0
i-1.txt,epsilon-greedy,47,0.002,12800,159.0
i-1.txt,epsilon-greedy,48,0.002,12800,-9.0
i-1.txt,epsilon-greedy,49,0.002,12800,1406.0
i-1.txt,epsilon-greedy,0,0.002,51200,140.0
i-1.txt,epsilon-greedy,1,0.002,51200,2310.0
i-1.txt,epsilon-greedy,2,0.002,51200,561.0
i-1.txt,epsilon-greedy,3,0.002,51200,1698.0
i-1.txt,epsilon-greedy,4,0.002,51200,264.0
i-1.txt,epsilon-greedy,5,0.002,51200,180.0
i-1.txt,epsilon-greedy,6,0.002,51200,792.0
i-1.txt,epsilon-greedy,7,0.002,51200,221.0
i-1.txt,epsilon-greedy,8,0.002,51200,180.0
i-1.txt,epsilon-greedy,9,0.002,51200,211.0
i-1.txt,epsilon-greedy,10,0.002,51200,480.0
i-1.txt,epsilon-greedy,11,0.002,51200,2898.0
i-1.txt,epsilon-greedy,12,0.002,51200,621.0
i-1.txt,epsilon-greedy,13,0.002,51200,906.0
i-1.txt,epsilon-greedy,14,0.002,51200,-47.0
i-1.txt,epsilon-greedy,15,0.002,51200,1423.0
i-1.txt,epsilon-greedy,16,0.002,51200,2421.0
i-1.txt,epsilon-greedy,17,0.002,51200,414.0
i-1.txt,epsilon-greedy,18,0.002,51200,143.0
i-1.txt,epsilon-greedy,19,0.002,51200,3013.0
i-1.txt,epsilon-greedy,20,0.002,51200,731.0
i-1.txt,epsilon-greedy,21,0.002,51200,328.0
i-1.txt,epsilon-greedy,22,0.002,51200,894.0
i-1.txt,epsilon-greedy,23,0.002,51200,161.0
i-1.txt,epsilon-greedy,24,0.002,51200,55.0
i-1.txt,epsilon-greedy,25,0.002,51200,164.0
i-1.txt,epsilon-greedy,26,0.002,51200,137.0
i-1.txt,epsilon-greedy,27,0.002,51200,485.0
i-1.txt,epsilon-greedy,28,0.002,51200,58.0
i-1.txt,epsilon-greedy,29,0.002,51200,47.0
i-1.txt,epsilon-greedy,30,0.002,51200,840.0
i-1.txt,epsilon-greedy,31,0.002,51200,335.0
i-1.txt,epsilon-greedy,32,0.002,51200,325.0
i-1.txt,epsilon-greedy,33,0.002,51200,1233.0
i-1.txt,epsilon-greedy,34,0.002,51200,33.0
i-1.txt,epsilon-greedy,35,0.002,51200,-146.0
i-1.txt,epsilon-greedy,36,0.002,51200,2234.0
i-1.txt,epsilon-greedy,37,0.002,51200,436.0
i-1.txt,epsilon-greedy,38,0.002,51200,161.0
i-1.txt,epsilon-greedy,39,0.002,51200,564.0
i-1.txt,epsilon-greedy,40,0.002,51200,1612.0
i-1.txt,epsilon-greedy,41,0.002,51200,421.0
i-1.txt,epsilon-greedy,42,0.002,51200,17.0
i-1.txt,epsilon-greedy,43,0.002,51200,221.0
i-1.txt,epsilon-greedy,44,0.002,51200,409.0
i-1.txt,epsilon-greedy,45,0.002,51200,177.0
i-1.txt,epsilon-greedy,46,0.002,51200,90.0
i-1.txt,epsilon-greedy,47,0.002,51200,233.0
i-1.txt,epsilon-greedy,48,0.002,51200,-171.0
i-1.txt,epsilon-greedy,49,0.002,51200,1481.0
i-1.txt,epsilon-greedy,0,0.002,204800,-113.0
i-1.txt,epsilon-greedy,1,0.002,204800,2375.0
i-1.txt,epsilon-greedy,2,0.002,204800,358.0
i-1.txt,epsilon-greedy,3,0.002,204800,1986.0
i-1.txt,epsilon-greedy,4,0.002,204800,115.0
i-1.txt,epsilon-greedy,5,0.002,204800,177.0
i-1.txt,epsilon-greedy,6,0.002,204800,760.0
i-1.txt,epsilon-greedy,7,0.002,204800,534.0
i-1.txt,epsilon-greedy,8,0.002,204800,485.0
i-1.txt,epsilon-greedy,9,0.002,204800,199.0
i-1.txt,epsilon-greedy,10,0.002,204800,307.0
i-1.txt,epsilon-greedy,11,0.002,204800,2829.0
i-1.txt,epsilon-greedy,12,0.002,204800,740.0
i-1.txt,epsilon-greedy,13,0.002,204800,770.0
i-1.txt,epsilon-greedy,14,0.002,204800,15.0
i-1.txt,epsilon-greedy,15,0.002,204800,1598.0
i-1.txt,epsilon-greedy,16,0.002,204800,2392.0
i-1.txt,epsilon-greedy,17,0.002,204800,310.0
i-1.txt,epsilon-greedy,18,0.002,204800,24.0
i-1.txt,epsilon-greedy,19,0.002,204800,2945.0
i-1.txt,epsilon-greedy,20,0.002,204800,919.0
i-1.txt,epsilon-greedy,21,0.002,204800,495.0
i-1.txt,epsilon-greedy,22,0.002,204800,1001.0
i-1.txt,epsilon-greedy,23,0.002,204800,439.0
i-1.txt,epsilon-greedy,24,0.002,204800,-19.0
i-1.txt,epsilon-greedy,25,0.002,204800,74.0
i-1.txt,epsilon-greedy,26,0.002,204800,235.0
i-1.txt,epsilon-greedy,27,0.002,204800,674.0
i-1.txt,epsilon-greedy,28,0.002,204800,71.0
i-1.txt,epsilon-greedy,29,0.002,204800,-103.0
i-1.txt,epsilon-greedy,30,0.002,204800,922.0
i-1.txt,epsilon-greedy,31,0.002,204800,475.0
i-1.txt,epsilon-greedy,32,0.002,204800,333.0
i-1.txt,epsilon-greedy,33,0.002,204800,1116.0
i-1.txt,epsilon-greedy,34,0.002,204800,301.0
i-1.txt,epsilon-greedy,35,0.002,204800,-109.0
i-1.txt,epsilon-greedy,36,0.002,204800,2148.0
i-1.txt,epsilon-greedy,37,0.002,204800,609.0
i-1.txt,epsilon-greedy,38,0.002,204800,100.0
i-1.txt,epsilon-greedy,39,0.002,204800,449.0
i-1.txt,epsilon-greedy,40,0.002,204800,1790.0
i-1.txt,epsilon-greedy,41,0.002,204800,2.0
i-1.txt,epsilon-greedy,42,0.002,204800,56.0
i-1.txt,epsilon-greedy,43,0.002,204800,280.0
i-1.txt,epsilon-greedy,44,0.002,204800,480.0
i-1.txt,epsilon-greedy,45,0.002,204800,104.0
i-1.txt,epsilon-greedy,46,0.002,204800,410.0
i-1.txt,epsilon-greedy,47,0.002,204800,392.0
i-1.txt,epsilon-greedy,48,0.002,204800,-711.0
i-1.txt,epsilon-greedy,49,0.002,204800,1504.0
i-1.txt,epsilon-greedy,0,0.02,50,17.0
i-1.txt,epsilon-greedy,1,0.02,50,24.0
i-1.txt,epsilon-greedy,2,0.02,50,19.0
i-1.txt,epsilon-greedy,3,0.02,50,6.0
i-1.txt,epsilon-greedy,4,0.02,50,14.0
i-1.txt,epsilon-greedy,5,0.02,50,26.0
i-1.txt,epsilon-greedy,6,0.02,50,23.0
i-1.txt,epsilon-greedy,7,0.02,50,20.0
i-1.txt,epsilon-greedy,8,0.02,50,6.0
i-1.txt,epsilon-greedy,9,0.02,50,18.0
i-1.txt,epsilon-greedy,10,0.02,50,22.0
i-1.txt,epsilon-greedy,11,0.02,50,12.0
i-1.txt,epsilon-greedy,12,0.02,50,-3.0
i-1.txt,epsilon-greedy,13,0.02,50,22.0
i-1.txt,epsilon-greedy,14,0.02,50,15.0
i-1.txt,epsilon-greedy,15,0.02,50,16.0
i-1.txt,epsilon-greedy,16,0.02,50,9.0
i-1.txt,epsilon-greedy,17,0.02,50,10.0
i-1.txt,epsilon-greedy,18,0.02,50,4.0
i-1.txt,epsilon-greedy,19,0.02,50,13.0
i-1.txt,epsilon-greedy,20,0.02,50,19.0
i-1.txt,epsilon-greedy,21,0.02,50,20.0
i-1.txt,epsilon-greedy,22,0.02,50,23.0
i-1.txt,epsilon-greedy,23,0.02,50,18.0
i-1.txt,epsilon-greedy,24,0.02,50,23.0
i-1.txt,epsilon-greedy,25,0.02,50,19.0
i-1.txt,epsilon-greedy,26,0.02,50,22.0
i-1.txt,epsilon-greedy,27,0.02,50,17.0
i-1.txt,epsilon-greedy,28,0.02,50,16.0
i-1.txt,epsilon-greedy,29,0.02,50,16.0
i-1.txt,epsilon-greedy,30,0.02,50,24.0
i-1.txt,epsilon-greedy,31,0.02,50,18.0
i-1.txt,epsilon-greedy,32,0.02,50,15.0
i-1.txt,epsilon-greedy,33,0.02,50,6.0
i-1.txt,epsilon-greedy,34,0.02,50,18.0
i-1.txt,epsilon-greedy,35,0.02,50,21.0
i-1.txt,epsilon-greedy,36,0.02,50,16.0
i-1.txt,epsilon-greedy,37,0.02,50,7.0
i-1.txt,epsilon-greedy,38,0.02,50,3.0
i-1.txt,epsilon-greedy,39,0.02,50,12.0
i-1.txt,epsilon-greedy,40,0.02,50,20.0
i-1.txt,epsilon-greedy,41,0.02,50,25.0
i-1.txt,epsilon-greedy,42,0.02,50,15.0
i-1.txt,epsilon-greedy,43,0.02,50,3.0
i-1.txt,epsilon-greedy,44,0.02,50,13.0
i-1.txt,epsilon-greedy,45,0.02,50,8.0
i-1.txt,epsilon-greedy,46,0.02,50,11.0
i-1.txt,epsilon-greedy,47,0.02,50,18.0
i-1.txt,epsilon-greedy,48,0.02,50,4.0
i-1.txt,epsilon-greedy,49,0.02,50,22.0
i-1.txt,epsilon-greedy,0,0.02,200,23.0
i-1.txt,epsilon-greedy,1,0.02,200,52.0
i-1.txt,epsilon-greedy,2,0.02,200,64.0
i-1.txt,epsilon-greedy,3,0.02,200,11.0
i-1.txt,epsilon-greedy,4,0.02,200,10.0
i-1.txt,epsilon-greedy,5,0.02,200,58.0
i-1.txt,epsilon-greedy,6,0.02,200,52.0
i-1.txt,epsilon-greedy,7,0.02,200,25.0
i-1.txt,epsilon-greedy,8,0.02,200,5.0
i-1.txt,epsilon-greedy,9,0.02,200,25.0
i-1.txt,epsilon-greedy,10,0.02,200,42.0
i-1.txt,epsilon-greedy,11,0.02,200,9.0
i-1.txt,epsilon-greedy,12,0.02,200,-3.0
i-1.txt,epsilon-greedy,13,0.02,200,78.0
i-1.txt,epsilon-greedy,14,0.02,200,33.0
i-1.txt,epsilon-greedy,15,0.02,200,20.0
i-1.txt,epsilon-greedy,16,0.02,200,16.0
i-1.txt,epsilon-greedy,17,0.02,200,13.0
i-1.txt,epsilon-greedy,18,0.02,200,5.0
i-1.txt,epsilon-greedy,19,0.02,200,13.0
i-1.txt,epsilon-greedy,20,0.02,200,23.0
i-1.txt,epsilon-greedy,21,0.02,200,80.0
i-1.txt,epsilon-greedy,22,0.02,200,23.0
i-1.txt,epsilon-greedy,23,0.02,200,72.0
i-1.txt,epsilon-greedy,24,0.02,200,35.0
i-1.txt,epsilon-greedy,25,0.02,200,30.0
i-1.txt,epsilon-greedy,26,0.02,200,82.0
i-1.txt,epsilon-greedy,27,0.02,200,12.0
i-1.txt,epsilon-greedy,28,0.02,200,20.0
i-1.txt,epsilon-greedy,29,0.02,200,38.0
i-1.txt,epsilon-greedy,30,0.02,200,21.0
i-1.txt,epsilon-greedy,31,0.02,200,85.0
i-1.txt,epsilon-greedy,32,0.02,200,15.0
i-1.txt,epsilon-greedy,33,0.02,200,11.0
i-1.txt,epsilon-greedy,34,0.02,200,77.0
i-1.txt,epsilon-greedy,35,0.02,200,25.0
i-1.txt,epsilon-greedy,36,0.02,200,53.0
i-1.txt,epsilon-greedy,37,0.02,200,12.0
i-1.txt,epsilon-greedy,38,0.02,200,8.0
i-1.txt,epsilon-greedy,39,0.02,200,9.0
i-1.txt,epsilon-greedy,40,0.02,200,20.0
i-1.txt,epsilon-greedy,41,0.02,200,81.0
i-1.txt,epsilon-greedy,42,0.02,200,75.0
i-1.txt,epsilon-greedy,43,0.02,200,3.0
i-1.txt,epsilon-greedy,44,0.02,200,15.0
i-1.txt,epsilon-greedy,45,0.02,200,15.0
i-1.txt,epsilon-greedy,46,0.02,200,10.0
i-1.txt,epsilon-greedy,47,0.02,200,78.0
i-1.txt,epsilon-greedy,48,0.02,200,10.0
i-1.txt,epsilon-greedy,49,0.02,200,39.0
i-1.txt,epsilon-greedy,0,0.02,800,13.0
i-1.txt,epsilon-greedy,1,0.02,800,51.0
i-1.txt,epsilon-greedy,2,0.02,800,64.0
i-1.txt,epsilon-greedy,3,0.02,800,7.0
i-1.txt,epsilon-greedy,4,0.02,800,-2.0
i-1.txt,epsilon-greedy,5,0.02,800,59.0
i-1.txt,epsilon-greedy,6,0.02,800,41.0
i-1.txt,epsilon-greedy,7,0.02,800,22.0
i-1.txt,epsilon-greedy,8,0.02,800,2.0
i-1.txt,epsilon-greedy,9,0.02,800,36.0
i-1.txt,epsilon-greedy,10,0.02,800,49.0
i-1.txt,epsilon-greedy,11,0.02,800,3.0
i-1.txt,epsilon-greedy,12,0.02,800,-3.0
i-1.txt,epsilon-greedy,13,0.02,800,175.0
i-1.txt,epsilon-greedy,14,0.02,800,46.0
i-1.txt,epsilon-greedy,15,0.02,800,37.0
i-1.txt,epsilon-greedy,16,0.02,800,1.0
i-1.txt,epsilon-greedy,17,0.02,800,23.0
i-1.txt,epsilon-greedy,18,0.02,800,14.0
i-1.txt,epsilon-greedy,19,0.02,800,14.0
i-1.txt,epsilon-greedy,20,0.02,800,38.0
i-1.txt,epsilon-greedy,21,0.02,800,95.0
i-1.txt,epsilon-greedy,22,0.02,800,22.0
i-1.txt,epsilon-greedy,23,0.02,800,64.0
i-1.txt,epsilon-greedy,24,0.02,800,49.0
i-1.txt,epsilon-greedy,25,0.02,800,20.0
i-1.txt,epsilon-greedy,26,0.02,800,330.0
i-1.txt,epsilon-greedy,27,0.02,800,42.0
i-1.txt,epsilon-greedy,28,0.02,800,30.0
i-1.txt,epsilon-greedy,29,0.02,800,47.0
i-1.txt,epsilon-greedy,30,0.02,800,25.0
i-1.txt,epsilon-greedy,31,0.02,800,95.0
i-1.txt,epsilon-greedy,32,0.02,800,29.0
i-1.txt,epsilon-greedy,33,0.02,800,20.0
i-1.txt,epsilon-greedy,34,0.02,800,83.0
i-1.txt,epsilon-greedy,35,0.02,800,9.0
i-1.txt,epsilon-greedy,36,0.02,800,70.0
i-1.txt,epsilon-greedy,37,0.02,800,12.0
i-1.txt,epsilon-greedy,38,0.02,800,21.0
i-1.txt,epsilon-greedy,39,0.02,800,-18.0
i-1.txt,epsilon-greedy,40,0.02,800,18.0
i-1.txt,epsilon-greedy,41,0.02,800,89.0
i-1.txt,epsilon-greedy,42,0.02,800,131.0
i-1.txt,epsilon-greedy,43,0.02,800,21.0
i-1.txt,epsilon-greedy,44,0.02,800,30.0
i-1.txt,epsilon-greedy,45,0.02,800,11.0
i-1.txt,epsilon-greedy,46,0.02,800,2.0
i-1.txt,epsilon-greedy,47,0.02,800,154.0
i-1.txt,epsilon-greedy,48,0.02,800,16.0
i-1.txt,epsilon-greedy,49,0.02,800,44.0
i-1.txt,epsilon-greedy,0,0.02,3200,45.0
i-1.txt,epsilon-greedy,1,0.02,3200,48.0
i-1.txt,epsilon-greedy,2,0.02,3200,89.0
i-1.txt,epsilon-greedy,3,0.02,3200,61.0
i-1.txt,epsilon-greedy,4,0.02,3200,10.0
i-1.txt,epsilon-greedy,5,0.02,3200,86.0
i-1.txt,epsilon-greedy,6,0.02,3200,50.0
i-1.txt,epsilon-greedy,7,0.02,3200,41.0
i-1.txt,epsilon-greedy,8,0.02,3200,35.0
i-1.txt,epsilon-greedy,9,0.02,3200,48.0
i-1.txt,epsilon-greedy,10,0.02,3200,42.0
i-1.txt,epsilon-greedy,11,0.02,3200,7.0
i-1.txt,epsilon-greedy,12,0.02,3200,-6.0
i-1.txt,epsilon-greedy,13,0.02,3200,207.0
i-1.txt,epsilon-greedy,14,0.02,3200,46.0
i-1.txt,epsilon-greedy,15,0.02,3200,56.0
i-1.txt,epsilon-greedy,16,0.02,3200,7.0
i-1.txt,epsilon-greedy,17,0.02,3200,14.0
i-1.txt,epsilon-greedy,18,0.02,3200,-24.0
i-1.txt,epsilon-greedy,19,0.02,3200,37.0
i-1.txt,epsilon-greedy,20,0.02,3200,62.0
i-1.txt,epsilon-greedy,21,0.02,3200,107.0
i-1.txt,epsilon-greedy,22,0.02,3200,25.0
i-1.txt,epsilon-greedy,23,0.02,3200,63.0
i-1.txt,epsilon-greedy,24,0.02,3200,63.0
i-1.txt,epsilon-greedy,25,0.02,3200,23.0
i-1.txt,epsilon-greedy,26,0.02,3200,352.0
i-1.txt,epsilon-greedy,27,0.02,3200,69.0
i-1.txt,epsilon-greedy,28,0.02,3200,33.0
i-1.txt,epsilon-greedy,29,0.02,3200,72.0
i-1.txt,epsilon-greedy,30,0.02,3200,38.0
i-1.txt,epsilon-greedy,31,0.02,3200,111.0
i-1.txt,epsilon-greedy,32,0.02,3200,58.0
i-1.txt,epsilon-greedy,33,0.02,3200,43.0
i-1.txt,epsilon-greedy,34,0.02,3200,104.0
i-1.txt,epsilon-greedy,35,0.02,3200,33.0
i-1.txt,epsilon-greedy,36,0.02,3200,89.0
i-1.txt,epsilon-greedy,37,0.02,3200,32.0
i-1.txt,epsilon-greedy,38,0.02,3200,5.0
i-1.txt,epsilon-greedy,39,0.02,3200,-10.0
i-1.txt,epsilon-greedy,40,0.02,3200,40.0
i-1.txt,epsilon-greedy,41,0.02,3200,114.0
i-1.txt,epsilon-greedy,42,0.02,3200,137.0
i-1.txt,epsilon-greedy,43,0.02,3200,13.0
i-1.txt,epsilon-greedy,44,0.02,3200,42.0
i-1.txt,epsilon-greedy,45,0.02,3200,48.0
i-1.txt,epsilon-greedy,46,0.02,3200,-3.0
i-1.txt,epsilon-greedy,47,0.02,3200,145.0
i-1.txt,epsilon-greedy,48,0.02,3200,-2.0
i-1.txt,epsilon-greedy,49,0.02,3200,69.0
i-1.txt,epsilon-greedy,0,0.02,12800,88.0
i-1.txt,epsilon-greedy,1,0.02,12800,63.0
i-1.txt,epsilon-greedy,2,0.02,12800,97.0
i-1.txt,epsilon-greedy,3,0.02,12800,163.0
i-1.txt,epsilon-greedy,4,0.02,12800,23.0
i-1.txt,epsilon-greedy,5,0.02,12800,81.0
i-1.txt,epsilon-greedy,6,0.02,12800,46.0
i-1.txt,epsilon-greedy,7,0.02,12800,58.0
i-1.txt,epsilon-greedy,8,0.02,12800,36.0
